"font-blue-soft href","d-block","font-blue-soft","font-blue","font-blue href","font-blue 2","font-blue href 2"
"https://www.wikiaves.com.br/wiki/bico-grosso-de-peito-rosa","bico-grosso-de-peito-rosa","Pheucticus ludovicianus","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12073","35","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12073"
"https://www.wikiaves.com.br/wiki/policia-do-mato","polícia-do-mato","Granatellus pelzelni","99","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11741","482","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11741"
"https://www.wikiaves.com.br/wiki/furriel-do-norte","furriel-do-norte","Caryothraustes canadensis","90","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=12074","640","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=12074"
"https://www.wikiaves.com.br/wiki/furriel","furriel","Caryothraustes brasiliensis","149","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11704","967","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11704"
"https://www.wikiaves.com.br/wiki/bicudo-encarnado","bicudo-encarnado","Periporphyrus erythromelas","13","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11706","34","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11706"
"https://www.wikiaves.com.br/wiki/negrinho-do-mato","negrinho-do-mato","Amaurospiza moesta","192","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11682","1220","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11682"
"https://www.wikiaves.com.br/wiki/azulao-da-amazonia","azulão-da-amazônia","Cyanoloxia rothschildii","182","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11716","397","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11716"
"https://www.wikiaves.com.br/wiki/azulinho","azulinho","Cyanoloxia glaucocaerulea","162","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11715","2661","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11715"
"https://www.wikiaves.com.br/wiki/azulao","azulão","Cyanoloxia brissonii","718","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11717","7116","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11717"
"https://www.wikiaves.com.br/wiki/papa-capim-americano","papa-capim-americano","Spiza americana","7","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11718","",""
"","","","","","",""
"https://www.wikiaves.com.br/wiki/mineirinho","mineirinho","Charitospiza eucosma","94","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11693","2172","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11693"
"https://www.wikiaves.com.br/wiki/furriel-de-encontro","furriel-de-encontro","Parkerthraustes humeralis","16","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11705","238","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11705"
"https://www.wikiaves.com.br/wiki/sanhaco-pardo","sanhaço-pardo","Orchesticus abeillei","150","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11543","1432","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11543"
"https://www.wikiaves.com.br/wiki/saira-de-chapeu-preto","saíra-de-chapéu-preto","Nemosia pileata","310","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11552","10884","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11552"
"https://www.wikiaves.com.br/wiki/saira-apunhalada","saíra-apunhalada","Nemosia rourei","17","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11553","209","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11553"
"https://www.wikiaves.com.br/wiki/pipira-azul","pipira-azul","Cyanicterus cyanicterus","15","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11586","126","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11586"
"https://www.wikiaves.com.br/wiki/tie-cabure","tiê-caburé","Compsothraupis loricata","379","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11551","2174","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11551"
"https://www.wikiaves.com.br/wiki/tico-tico-de-mascara-negra","tico-tico-de-máscara-negra","Coryphaspiza melanotis","93","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11694","1701","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11694"
"https://www.wikiaves.com.br/wiki/sabia-do-banhado","sabiá-do-banhado","Embernagra platensis","437","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11648","7754","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11648"
"https://www.wikiaves.com.br/wiki/rabo-mole-da-serra","rabo-mole-da-serra","Embernagra longicauda","176","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11649","1751","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11649"
"https://www.wikiaves.com.br/wiki/canario-do-campo","canário-do-campo","Emberizoides herbicola","556","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11646","8624","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11646"
"https://www.wikiaves.com.br/wiki/canario-do-brejo","canário-do-brejo","Emberizoides ypiranganus","157","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11647","1674","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11647"
"https://www.wikiaves.com.br/wiki/canario-andino-negro","canário-andino-negro","Rhopospina fruticeti","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11633","179","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11633"
"https://www.wikiaves.com.br/wiki/campainha-azul","campainha-azul","Porphyrospiza caerulescens","134","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11632","3094","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11632"
"https://www.wikiaves.com.br/wiki/sai-verde","saí-verde","Chlorophanes spiza","120","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11620","6238","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11620"
"https://www.wikiaves.com.br/wiki/saira-galega","saíra-galega","Hemithraupis flavicollis","87","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11623","2296","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11623"
"https://www.wikiaves.com.br/wiki/saira-de-papo-preto","saíra-de-papo-preto","Hemithraupis guira","441","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11621","6157","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11621"
"https://www.wikiaves.com.br/wiki/saira-ferrugem","saíra-ferrugem","Hemithraupis ruficapilla","404","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11622","8009","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11622"
"https://www.wikiaves.com.br/wiki/sai-andorinha","saí-andorinha","Tersina viridis","405","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11611","18304","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11611"
"https://www.wikiaves.com.br/wiki/sai-de-bico-curto","saí-de-bico-curto","Cyanerpes nitidus","9","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11617","419","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11617"
"https://www.wikiaves.com.br/wiki/sai-de-perna-amarela","saí-de-perna-amarela","Cyanerpes caeruleus","28","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11618","1640","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11618"
"https://www.wikiaves.com.br/wiki/saira-beija-flor","saíra-beija-flor","Cyanerpes cyaneus","117","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11619","4596","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11619"
"https://www.wikiaves.com.br/wiki/sai-de-barriga-branca","saí-de-barriga-branca","Dacnis albiventris","10","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11612","58","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11612"
"https://www.wikiaves.com.br/wiki/sai-de-pernas-pretas","saí-de-pernas-pretas","Dacnis nigripes","23","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11615","1725","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11615"
"https://www.wikiaves.com.br/wiki/sai-amarela","saí-amarela","Dacnis flaviventer","18","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11614","869","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11614"
"https://www.wikiaves.com.br/wiki/sai-azul","saí-azul","Dacnis cayana","344","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11616","32609","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11616"
"https://www.wikiaves.com.br/wiki/sai-de-mascara-preta","saí-de-máscara-preta","Dacnis lineata","23","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11613","1074","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11613"
"https://www.wikiaves.com.br/wiki/batuqueiro","batuqueiro","Saltatricula atricollis","472","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11714","6240","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11714"
"https://www.wikiaves.com.br/wiki/batuqueiro-chaquenho","batuqueiro-chaquenho","Saltatricula multicolor","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11959","79","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11959"
"https://www.wikiaves.com.br/wiki/tempera-viola","tempera-viola","Saltator maximus","410","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11709","4269","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11709"
"https://www.wikiaves.com.br/wiki/trinca-ferro-gonga","trinca-ferro-gongá","Saltator coerulescens","344","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11710","3995","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11710"
"https://www.wikiaves.com.br/wiki/trinca-ferro","trinca-ferro","Saltator similis","1435","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11711","12253","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11711"
"https://www.wikiaves.com.br/wiki/bico-grosso","bico-grosso","Saltator maxillosus","133","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11712","2545","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11712"
"https://www.wikiaves.com.br/wiki/bico-duro","bico-duro","Saltator aurantiirostris","108","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11713","1659","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11713"
"https://www.wikiaves.com.br/wiki/bico-encarnado","bico-encarnado","Saltator grossus","156","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11707","496","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11707"
"https://www.wikiaves.com.br/wiki/bico-de-pimenta","bico-de-pimenta","Saltator fuliginosus","613","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11708","3861","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11708"
"https://www.wikiaves.com.br/wiki/cambacica","cambacica","Coereba flaveola","1182","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11542","21247","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11542"
"https://www.wikiaves.com.br/wiki/cigarra-parda","cigarra-parda","Asemospiza obscura","2","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11685","35","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11685"
"https://www.wikiaves.com.br/wiki/cigarra-preta","cigarra-preta","Asemospiza fuliginosa","443","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11686","3359","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11686"
"https://www.wikiaves.com.br/wiki/tiziu","tiziu","Volatinia jacarina","806","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11650","22219","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11650"
"https://www.wikiaves.com.br/wiki/tie-preto-e-branco","tiê-preto-e-branco","Conothraupis speculigera","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11548","27","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11548"
"https://www.wikiaves.com.br/wiki/tie-bicudo","tiê-bicudo","Conothraupis mesoleuca","30","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11549","283","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11549"
"https://www.wikiaves.com.br/wiki/pipira-da-taoca","pipira-da-taoca","Eucometis penicillata","224","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11566","3751","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11566"
"https://www.wikiaves.com.br/wiki/tie-de-topete","tiê-de-topete","Trichothraupis melanops","427","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11559","12942","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11559"
"https://www.wikiaves.com.br/wiki/tem-tem-de-dragona-branca","tem-tem-de-dragona-branca","Loriotus luctuosus","43","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11571","1146","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11571"
"https://www.wikiaves.com.br/wiki/tie-galo","tiê-galo","Loriotus cristatus","165","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11567","6780","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11567"
"https://www.wikiaves.com.br/wiki/tem-tem-de-crista-amarela","tem-tem-de-crista-amarela","Loriotus rufiventer","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11569","36","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11569"
"https://www.wikiaves.com.br/wiki/tico-tico-rei-cinza","tico-tico-rei-cinza","Coryphospingus pileatus","397","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11695","8493","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11695"
"https://www.wikiaves.com.br/wiki/tico-tico-rei","tico-tico-rei","Coryphospingus cucullatus","372","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11696","10515","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11696"
"https://www.wikiaves.com.br/wiki/tem-tem-de-topete-ferrugineo","tem-tem-de-topete-ferrugíneo","Maschalethraupis surinamus","37","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11570","1131","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11570"
"https://www.wikiaves.com.br/wiki/pipira-de-asa-branca","pipira-de-asa-branca","Lanio versicolor","25","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11576","379","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11576"
"https://www.wikiaves.com.br/wiki/pipira-parda","pipira-parda","Lanio fulvus","25","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11575","176","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11575"
"https://www.wikiaves.com.br/wiki/tem-tem-de-dragona-vermelha","tem-tem-de-dragona-vermelha","Tachyphonus phoenicius","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11574","404","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11574"
"https://www.wikiaves.com.br/wiki/pipira-preta","pipira-preta","Tachyphonus rufus","149","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11573","6261","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11573"
"https://www.wikiaves.com.br/wiki/tie-preto","tiê-preto","Tachyphonus coronatus","979","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11572","22870","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11572"
"https://www.wikiaves.com.br/wiki/tie-sangue","tiê-sangue","Ramphocelus bresilia","319","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11579","16572","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11579"
"https://www.wikiaves.com.br/wiki/pipira-de-mascara","pipira-de-máscara","Ramphocelus nigrogularis","21","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11577","421","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11577"
"https://www.wikiaves.com.br/wiki/pipira-vermelha","pipira-vermelha","Ramphocelus carbo","424","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11578","9934","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11578"
"https://www.wikiaves.com.br/wiki/bigodinho","bigodinho","Sporophila lineola","811","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11660","13278","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11660"
"https://www.wikiaves.com.br/wiki/pixoxo","pixoxó","Sporophila frontalis","538","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11651","1637","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11651"
"https://www.wikiaves.com.br/wiki/cigarrinha-do-sul","cigarrinha-do-sul","Sporophila falcirostris","302","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11652","1224","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11652"
"https://www.wikiaves.com.br/wiki/cigarrinha-do-norte","cigarrinha-do-norte","Sporophila schistacea","44","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11653","152","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11653"
"https://www.wikiaves.com.br/wiki/papa-capim-cinza","papa-capim-cinza","Sporophila intermedia","14","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11654","430","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11654"
"https://www.wikiaves.com.br/wiki/patativa","patativa","Sporophila plumbea","145","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11655","3468","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11655"
"https://www.wikiaves.com.br/wiki/patativa-tropeira","patativa-tropeira","Sporophila beltoni","34","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11962","611","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11962"
"https://www.wikiaves.com.br/wiki/coleiro-do-norte","coleiro-do-norte","Sporophila americana","30","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11656","1413","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11656"
"https://www.wikiaves.com.br/wiki/papa-capim-de-caqueta","papa-capim-de-caquetá","Sporophila murallae","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11657","53","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11657"
"https://www.wikiaves.com.br/wiki/coleiro-do-brejo","coleiro-do-brejo","Sporophila collaris","134","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11658","8313","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11658"
"https://www.wikiaves.com.br/wiki/estrela-do-norte","estrela-do-norte","Sporophila bouvronides","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11659","302","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11659"
"https://www.wikiaves.com.br/wiki/papa-capim-preto-e-branco","papa-capim-preto-e-branco","Sporophila luctuosa","32","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11661","",""
"https://www.wikiaves.com.br/wiki/baiano","baiano","Sporophila nigricollis","406","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11662","10261","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11662"
"https://www.wikiaves.com.br/wiki/papa-capim-de-costas-cinza","papa-capim-de-costas-cinza","Sporophila ardesiaca","94","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11663","2760","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11663"
"https://www.wikiaves.com.br/wiki/coleirinho","coleirinho","Sporophila caerulescens","723","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11665","23306","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11665"
"https://www.wikiaves.com.br/wiki/golinho","golinho","Sporophila albogularis","114","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11666","5307","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11666"
"https://www.wikiaves.com.br/wiki/chorao","chorão","Sporophila leucoptera","355","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11667","9433","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11667"
"https://www.wikiaves.com.br/wiki/caboclinho-do-sertao","caboclinho-do-sertão","Sporophila nigrorufa","11","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11668","88","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11668"
"https://www.wikiaves.com.br/wiki/caboclinho","caboclinho","Sporophila bouvreuil","170","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11669","4258","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11669"
"https://www.wikiaves.com.br/wiki/caboclinho-coroado","caboclinho-coroado","Sporophila pileata","161","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11963","4230","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11963"
